review_id,puskesmas_name,wilayah,rating,chunk_text,dimension,polarity,sub_issue,quote
PKM_BTL_020_R0125_9d6dbbad,Pleret,Bantul,1,"IGD sekedar pajangan, tidak ada dokter jaga. Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama), tidak ada tempat duduk untuk tunggu antrean. Tidak diberitahu diagnosis, langsung dioper ke farmasi. Nunggu obat kaya nunggu berangkat haji, LAMAAAA

Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu.",Responsiveness,neg,antre lama di poli,Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama)
PKM_BTL_020_R0125_9d6dbbad,Pleret,Bantul,1,"IGD sekedar pajangan, tidak ada dokter jaga. Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama), tidak ada tempat duduk untuk tunggu antrean. Tidak diberitahu diagnosis, langsung dioper ke farmasi. Nunggu obat kaya nunggu berangkat haji, LAMAAAA

Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu.",Tangibles,neg,tidak ada tempat duduk,tidak ada tempat duduk untuk tunggu antrean
PKM_BTL_020_R0125_9d6dbbad,Pleret,Bantul,1,"IGD sekedar pajangan, tidak ada dokter jaga. Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama), tidak ada tempat duduk untuk tunggu antrean. Tidak diberitahu diagnosis, langsung dioper ke farmasi. Nunggu obat kaya nunggu berangkat haji, LAMAAAA

Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu.",Empathy,neg,tidak menjelaskan diagnosis,"Tidak diberitahu diagnosis, langsung dioper ke farmasi"
PKM_BTL_020_R0125_9d6dbbad,Pleret,Bantul,1,"IGD sekedar pajangan, tidak ada dokter jaga. Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama), tidak ada tempat duduk untuk tunggu antrean. Tidak diberitahu diagnosis, langsung dioper ke farmasi. Nunggu obat kaya nunggu berangkat haji, LAMAAAA

Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu.",Responsiveness,neg,tunggu obat lama,"Nunggu obat kaya nunggu berangkat haji, LAMAAAA"
PKM_BTL_020_R0125_9d6dbbad,Pleret,Bantul,1,"IGD sekedar pajangan, tidak ada dokter jaga. Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama), tidak ada tempat duduk untuk tunggu antrean. Tidak diberitahu diagnosis, langsung dioper ke farmasi. Nunggu obat kaya nunggu berangkat haji, LAMAAAA

Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu.",Reliability,neg,rujukan dipersulit,"Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu"
PKM_BTL_020_R0125_9d6dbbad,Pleret,Bantul,1,"IGD sekedar pajangan, tidak ada dokter jaga. Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama), tidak ada tempat duduk untuk tunggu antrean. Tidak diberitahu diagnosis, langsung dioper ke farmasi. Nunggu obat kaya nunggu berangkat haji, LAMAAAA

Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu.",Responsiveness,neg,tunggu rujukan lama,akhirnya baru dapat rujukan setelah 3 jam lebih nunggu
PKM_BTL_020_R0125_9d6dbbad,Pleret,Bantul,1,"IGD sekedar pajangan, tidak ada dokter jaga. Poli KIA dan mtbs antre lama bnget (jeda pasien keluar ke panggilan berikutnya lama), tidak ada tempat duduk untuk tunggu antrean. Tidak diberitahu diagnosis, langsung dioper ke farmasi. Nunggu obat kaya nunggu berangkat haji, LAMAAAA

Minta rujukan pdhl sudah bawa pengantar dan tembusan dari DSA RS tapi dipersulit, pdhl faskes 1 di sini, akhirnya baru dapat rujukan setelah 3 jam lebih nunggu.",Assurance,neg,IGD tidak ada dokter jaga,"IGD sekedar pajangan, tidak ada dokter jaga"
PKM_BTL_005_R0644_a7f10e28,Bantul 1,Bantul,1,"TEMPAT PARKIR MOTOR DI DALAM HALAMAN GEDUNG,UDAH ADA PAGAR ..BAGUS TAPI KENAPA MASIH DITATIK UANG PARKIR.",Tangibles,pos,parkir motor tersedia,"TEMPAT PARKIR MOTOR DI DALAM HALAMAN GEDUNG, UDAH ADA PAGAR .. BAGUS"
PKM_BTL_005_R0644_a7f10e28,Bantul 1,Bantul,1,"TEMPAT PARKIR MOTOR DI DALAM HALAMAN GEDUNG,UDAH ADA PAGAR ..BAGUS TAPI KENAPA MASIH DITATIK UANG PARKIR.",Reliability,neg,tarif parkir dikenakan,BAGUS TAPI KENAPA MASIH DITATIK UANG PARKIR
PKM_BTL_026_R0015_6e2f72ca,Sewon 2,Bantul,1,"Saya ingin memberi ulasan karena saya agak sedikit kesal dengan petugas gizinya, saya datang duluan tapi malah yang masuk dulu yang baru saja datang tanpa antri(mentang2 kenal) lalu yang ga kenal antriannya diserobot, kemudian saya waktu imunisasi ataupun periksa di puskesmas atau RS jika bertemu dengan bidan, dokter, dsa, perawat atau siapapun petugas medis ketika melihat saya menggendong anak dengan gendongan mshape gada yang menegur malah dari hamil sblm lahiran sudha diedusikan tentang gendongan mshape, namun petugas gizi malah mengatakan bahwa itu dipekeh lanjut saya jelaskan jika ibu mshape tapi tetap saja dibilang gaboleh lah, gaboleh lama2 kasian anaknya, malah kaya ibu2 kampung yang sering julid ke tetangga,masa petugas puskesmas ga upgrade tentang ilmu gendongan mshape?",Responsiveness,neg,antrian diserobot,saya datang duluan tapi malah yang masuk dulu yang baru saja datang tanpa antri(mentang2 kenal) lalu yang ga kenal antriannya diserobot
PKM_BTL_026_R0015_6e2f72ca,Sewon 2,Bantul,1,"Saya ingin memberi ulasan karena saya agak sedikit kesal dengan petugas gizinya, saya datang duluan tapi malah yang masuk dulu yang baru saja datang tanpa antri(mentang2 kenal) lalu yang ga kenal antriannya diserobot, kemudian saya waktu imunisasi ataupun periksa di puskesmas atau RS jika bertemu dengan bidan, dokter, dsa, perawat atau siapapun petugas medis ketika melihat saya menggendong anak dengan gendongan mshape gada yang menegur malah dari hamil sblm lahiran sudha diedusikan tentang gendongan mshape, namun petugas gizi malah mengatakan bahwa itu dipekeh lanjut saya jelaskan jika ibu mshape tapi tetap saja dibilang gaboleh lah, gaboleh lama2 kasian anaknya, malah kaya ibu2 kampung yang sering julid ke tetangga,masa petugas puskesmas ga upgrade tentang ilmu gendongan mshape?",Assurance,neg,informasi medis tidak akurat,"petugas gizi malah mengatakan bahwa itu dipekeh lanjut saya jelaskan jika ibu mshape tapi tetap saja dibilang gaboleh lah, gaboleh lama2 kasian anaknya"
PKM_BTL_026_R0015_6e2f72ca,Sewon 2,Bantul,1,"Saya ingin memberi ulasan karena saya agak sedikit kesal dengan petugas gizinya, saya datang duluan tapi malah yang masuk dulu yang baru saja datang tanpa antri(mentang2 kenal) lalu yang ga kenal antriannya diserobot, kemudian saya waktu imunisasi ataupun periksa di puskesmas atau RS jika bertemu dengan bidan, dokter, dsa, perawat atau siapapun petugas medis ketika melihat saya menggendong anak dengan gendongan mshape gada yang menegur malah dari hamil sblm lahiran sudha diedusikan tentang gendongan mshape, namun petugas gizi malah mengatakan bahwa itu dipekeh lanjut saya jelaskan jika ibu mshape tapi tetap saja dibilang gaboleh lah, gaboleh lama2 kasian anaknya, malah kaya ibu2 kampung yang sering julid ke tetangga,masa petugas puskesmas ga upgrade tentang ilmu gendongan mshape?",Empathy,neg,petugas tidak ramah dan meremehkan,"malah kaya ibu2 kampung yang sering julid ke tetangga, masa petugas puskesmas ga upgrade tentang ilmu gendongan mshape?"
PKM_BTL_026_R0015_6e2f72ca,Sewon 2,Bantul,1,"saya gendong posisi mshape dari usianya 1,5 bulan skrg usianya 7 bulan Alhamdulillah tidak papa apalagi dibilang nanti kakinya ngangkang nyatanya tetanggw saya sampe tk tidak papa juga tuh, kader posyandu juga paham apa itu mshape karna katanya sering belajar dari pihak puskesmas juga, sedangkan petugas gizinya saja malah tidak tau ilmunya,mohon diperbaiki lagi ya agar tidk mendahulukan orang yang mentang2 dikenal daripada yang antri lebih dulu, di mohon diupgrade juga ilmunya tentang gendongan mshape, terimakasih 🙏",Assurance,neg,petugas gizi tidak kompeten,"petugas gizinya saja malah tidak tau ilmunya, mohon diperbaiki lagi ya agar tidak mendahulukan orang yang mentang2 dikenal daripada yang antri lebih dulu"
PKM_BTL_026_R0015_6e2f72ca,Sewon 2,Bantul,1,"saya gendong posisi mshape dari usianya 1,5 bulan skrg usianya 7 bulan Alhamdulillah tidak papa apalagi dibilang nanti kakinya ngangkang nyatanya tetanggw saya sampe tk tidak papa juga tuh, kader posyandu juga paham apa itu mshape karna katanya sering belajar dari pihak puskesmas juga, sedangkan petugas gizinya saja malah tidak tau ilmunya,mohon diperbaiki lagi ya agar tidk mendahulukan orang yang mentang2 dikenal daripada yang antri lebih dulu, di mohon diupgrade juga ilmunya tentang gendongan mshape, terimakasih 🙏",Responsiveness,neg,prioritas tidak sesuai antrian,mohon diperbaiki lagi ya agar tidak mendahulukan orang yang mentang2 dikenal daripada yang antri lebih dulu
PKM_BTL_026_R0015_6e2f72ca,Sewon 2,Bantul,1,"saya gendong posisi mshape dari usianya 1,5 bulan skrg usianya 7 bulan Alhamdulillah tidak papa apalagi dibilang nanti kakinya ngangkang nyatanya tetanggw saya sampe tk tidak papa juga tuh, kader posyandu juga paham apa itu mshape karna katanya sering belajar dari pihak puskesmas juga, sedangkan petugas gizinya saja malah tidak tau ilmunya,mohon diperbaiki lagi ya agar tidk mendahulukan orang yang mentang2 dikenal daripada yang antri lebih dulu, di mohon diupgrade juga ilmunya tentang gendongan mshape, terimakasih 🙏",Assurance,neg,pengetahuan gendongan M-shape kurang,di mohon diupgrade juga ilmunya tentang gendongan mshape
PKM_BTL_025_R0446_a4886a74,Sewon 1,Bantul,1,"seumur2 nggak pernah saya ngasih rating 1 .. tapi kali ini emang bener2 kebangetan, SDM tidak profesioanl .. dan setelah saya baca ulasan memang pokok permasalahan di puskesmas ini adalah SDM yg kurang kompeten dalam pelayanan .. anak saya sudah 3x ambil darah di tempat ini nggak ada masalah, tiba2 td ada ibu2 yg blm prnh saya liat ngambil darah dg grusa grusu sampai anak saya trauma .. saya kasih masukan dg nada yg tidak tinggi, ibunya ngegas berkali2 lipat dibilang saya nggak kooperatif, antrian jadi menumpuk .. pdhl seberapa lama sih saya di dalam, 3menit pun tidak ada .. apa salahnya lebih bersabar dan lebih ramah sama anak, drpd proses cepat tapi membuat anak jadi trauma sampai dia besar .. cukup terakhir ini saja periksakan anak ke situ, nggak lagi2 beneran .. dikira saya nggak mampu meriksain anak di RS jadi semena2 ..",Assurance,neg,petugas tidak kompeten,SDM tidak profesioanl .. dan setelah saya baca ulasan memang pokok permasalahan di puskesmas ini adalah SDM yg kurang kompeten dalam pelayanan
PKM_BTL_025_R0446_a4886a74,Sewon 1,Bantul,1,"seumur2 nggak pernah saya ngasih rating 1 .. tapi kali ini emang bener2 kebangetan, SDM tidak profesioanl .. dan setelah saya baca ulasan memang pokok permasalahan di puskesmas ini adalah SDM yg kurang kompeten dalam pelayanan .. anak saya sudah 3x ambil darah di tempat ini nggak ada masalah, tiba2 td ada ibu2 yg blm prnh saya liat ngambil darah dg grusa grusu sampai anak saya trauma .. saya kasih masukan dg nada yg tidak tinggi, ibunya ngegas berkali2 lipat dibilang saya nggak kooperatif, antrian jadi menumpuk .. pdhl seberapa lama sih saya di dalam, 3menit pun tidak ada .. apa salahnya lebih bersabar dan lebih ramah sama anak, drpd proses cepat tapi membuat anak jadi trauma sampai dia besar .. cukup terakhir ini saja periksakan anak ke situ, nggak lagi2 beneran .. dikira saya nggak mampu meriksain anak di RS jadi semena2 ..",Assurance,neg,pengambilan darah kasar,ada ibu2 yg blm prnh saya liat ngambil darah dg grusa grusu sampai anak saya trauma
PKM_BTL_025_R0446_a4886a74,Sewon 1,Bantul,1,"seumur2 nggak pernah saya ngasih rating 1 .. tapi kali ini emang bener2 kebangetan, SDM tidak profesioanl .. dan setelah saya baca ulasan memang pokok permasalahan di puskesmas ini adalah SDM yg kurang kompeten dalam pelayanan .. anak saya sudah 3x ambil darah di tempat ini nggak ada masalah, tiba2 td ada ibu2 yg blm prnh saya liat ngambil darah dg grusa grusu sampai anak saya trauma .. saya kasih masukan dg nada yg tidak tinggi, ibunya ngegas berkali2 lipat dibilang saya nggak kooperatif, antrian jadi menumpuk .. pdhl seberapa lama sih saya di dalam, 3menit pun tidak ada .. apa salahnya lebih bersabar dan lebih ramah sama anak, drpd proses cepat tapi membuat anak jadi trauma sampai dia besar .. cukup terakhir ini saja periksakan anak ke situ, nggak lagi2 beneran .. dikira saya nggak mampu meriksain anak di RS jadi semena2 ..",Empathy,neg,petugas defensif dan kasar,"saya kasih masukan dg nada yg tidak tinggi, ibunya ngegas berkali2 lipat dibilang saya nggak kooperatif"
PKM_BTL_025_R0446_a4886a74,Sewon 1,Bantul,1,"seumur2 nggak pernah saya ngasih rating 1 .. tapi kali ini emang bener2 kebangetan, SDM tidak profesioanl .. dan setelah saya baca ulasan memang pokok permasalahan di puskesmas ini adalah SDM yg kurang kompeten dalam pelayanan .. anak saya sudah 3x ambil darah di tempat ini nggak ada masalah, tiba2 td ada ibu2 yg blm prnh saya liat ngambil darah dg grusa grusu sampai anak saya trauma .. saya kasih masukan dg nada yg tidak tinggi, ibunya ngegas berkali2 lipat dibilang saya nggak kooperatif, antrian jadi menumpuk .. pdhl seberapa lama sih saya di dalam, 3menit pun tidak ada .. apa salahnya lebih bersabar dan lebih ramah sama anak, drpd proses cepat tapi membuat anak jadi trauma sampai dia besar .. cukup terakhir ini saja periksakan anak ke situ, nggak lagi2 beneran .. dikira saya nggak mampu meriksain anak di RS jadi semena2 ..",Empathy,neg,tidak sabar kepada anak,"apa salahnya lebih bersabar dan lebih ramah sama anak, drpd proses cepat tapi membuat anak jadi trauma sampai dia besar"
PKM_BTL_025_R0446_a4886a74,Sewon 1,Bantul,1,"seumur2 nggak pernah saya ngasih rating 1 .. tapi kali ini emang bener2 kebangetan, SDM tidak profesioanl .. dan setelah saya baca ulasan memang pokok permasalahan di puskesmas ini adalah SDM yg kurang kompeten dalam pelayanan .. anak saya sudah 3x ambil darah di tempat ini nggak ada masalah, tiba2 td ada ibu2 yg blm prnh saya liat ngambil darah dg grusa grusu sampai anak saya trauma .. saya kasih masukan dg nada yg tidak tinggi, ibunya ngegas berkali2 lipat dibilang saya nggak kooperatif, antrian jadi menumpuk .. pdhl seberapa lama sih saya di dalam, 3menit pun tidak ada .. apa salahnya lebih bersabar dan lebih ramah sama anak, drpd proses cepat tapi membuat anak jadi trauma sampai dia besar .. cukup terakhir ini saja periksakan anak ke situ, nggak lagi2 beneran .. dikira saya nggak mampu meriksain anak di RS jadi semena2 ..",Responsiveness,neg,antrian menumpuk karena pelayanan,"ibunya ngegas berkali2 lipat dibilang saya nggak kooperatif, antrian jadi menumpuk"
PKM_BTL_025_R0041_6d3924f8,Sewon 1,Bantul,1,"Tulisan UGD 24 jam di depan mending di lepas aja,,gak bisa mengatasi masalah!!sekira nya gak bisa lgsg tolak aja jgn cuma digantung gak jelas!!nunggu lama ujung"" nya juga gak sanggup",Responsiveness,neg,nunggu lama,"nunggu lama ujung"" nya juga gak sanggup"
PKM_BTL_025_R0041_6d3924f8,Sewon 1,Bantul,1,"Tulisan UGD 24 jam di depan mending di lepas aja,,gak bisa mengatasi masalah!!sekira nya gak bisa lgsg tolak aja jgn cuma digantung gak jelas!!nunggu lama ujung"" nya juga gak sanggup",Assurance,neg,tidak bisa mengatasi masalah,gak bisa mengatasi masalah!!sekira nya gak bisa lgsg tolak aja jgn cuma digantung gak jelas
PKM_BTL_004_R0300_c9f526d4,Banguntapan 3,Bantul,1,"Pelayanan kurang ramah ,, mending pindah ke banguntapan 2",Empathy,neg,petugas kurang ramah,Pelayanan kurang ramah
PKM_BTL_024_R0152_c7a48370,Sedayu 2,Bantul,1,"pelayannanya kurang ramah menurut ku yg cwek cweknya kasar lagi
klo yg cowo cowo pda ramah klo ngelayanin pasien
cweknya itu udh kasar kek gk niat kerja
pkoknya paling males dah klo ketemu petugas cewee udah kasar gk ramah lagi
galak pkoknya cewek cewek di situ
pokok keliatan kek gk niat kerja",Empathy,neg,petugas cewek kasar,pelayannanya kurang ramah menurut ku yg cwek cweknya kasar lagi. cweknya itu udh kasar kek gk niat kerja
PKM_BTL_024_R0152_c7a48370,Sedayu 2,Bantul,1,"pelayannanya kurang ramah menurut ku yg cwek cweknya kasar lagi
klo yg cowo cowo pda ramah klo ngelayanin pasien
cweknya itu udh kasar kek gk niat kerja
pkoknya paling males dah klo ketemu petugas cewee udah kasar gk ramah lagi
galak pkoknya cewek cewek di situ
pokok keliatan kek gk niat kerja",Empathy,pos,petugas cowo ramah,klo yg cowo cowo pda ramah klo ngelayanin pasien
PKM_BTL_024_R0152_c7a48370,Sedayu 2,Bantul,1,"pelayannanya kurang ramah menurut ku yg cwek cweknya kasar lagi
klo yg cowo cowo pda ramah klo ngelayanin pasien
cweknya itu udh kasar kek gk niat kerja
pkoknya paling males dah klo ketemu petugas cewee udah kasar gk ramah lagi
galak pkoknya cewek cewek di situ
pokok keliatan kek gk niat kerja",Empathy,neg,tidak menunjukkan niat kerja,galak pkoknya cewek cewek di situ pokok keliatan kek gk niat kerja
PKM_BTL_020_R0192_40849060,Pleret,Bantul,1,"Mau periksa buat sembuh. Malah tambah sakit kalo gini. Antrinya aja setengah hari, pelayanan jelek sekali. Ampun dahh",Responsiveness,neg,antre lama,Antrinya aja setengah hari
PKM_BTL_020_R0192_40849060,Pleret,Bantul,1,"Mau periksa buat sembuh. Malah tambah sakit kalo gini. Antrinya aja setengah hari, pelayanan jelek sekali. Ampun dahh",Empathy,neg,pelayanan jelek,pelayanan jelek sekali
PKM_BTL_020_R0192_40849060,Pleret,Bantul,1,"Mau periksa buat sembuh. Malah tambah sakit kalo gini. Antrinya aja setengah hari, pelayanan jelek sekali. Ampun dahh",Assurance,neg,kondisi makin parah,Malah tambah sakit kalo gini
PKM_SMG_020_R1002_6f03e1cc,Mijen,Semarang,1,Bisa gak sih semua petugas d puskesmas ini di ganti aja dr pendaftaran sampai dokternya pelayanan gak ramah sekali,Empathy,neg,petugas tidak ramah,pelayanan gak ramah sekali
PKM_SMG_020_R1002_6f03e1cc,Mijen,Semarang,1,Bisa gak sih semua petugas d puskesmas ini di ganti aja dr pendaftaran sampai dokternya pelayanan gak ramah sekali,Empathy,neg,petugas pendaftaran tidak ramah,petugas d puskesmas ini di ganti aja dr pendaftaran sampai dokternya pelayanan gak ramah sekali
PKM_SMG_026_R0007_43c9240a,Pandanaran,Semarang,1,"gak jelas !!!! udah daftar online !!!! ternyata masih ke ruang pendaftaran dulu, sia sia waktu 1/2 jam ku nunggu berobat ngantri, mana mau berangkat kerja !!!! gunanya online dari rumah buat apa? benefitnya apa? kalau masih di suruh screening dulu lewat pendaftaran, mana enggak ada NOTE nya suruh ke pendaftaran ulang buat verifikasi.. Ya Sini Mana NGERTI",Responsiveness,neg,sistem pendaftaran online membingungkan,"udah daftar online !!!! ternyata masih ke ruang pendaftaran dulu, sia sia waktu 1/2 jam ku nunggu berobat ngantri"
PKM_SMG_026_R0007_43c9240a,Pandanaran,Semarang,1,"gak jelas !!!! udah daftar online !!!! ternyata masih ke ruang pendaftaran dulu, sia sia waktu 1/2 jam ku nunggu berobat ngantri, mana mau berangkat kerja !!!! gunanya online dari rumah buat apa? benefitnya apa? kalau masih di suruh screening dulu lewat pendaftaran, mana enggak ada NOTE nya suruh ke pendaftaran ulang buat verifikasi.. Ya Sini Mana NGERTI",Responsiveness,neg,tidak ada informasi jelas tentang prosedur,mana enggak ada NOTE nya suruh ke pendaftaran ulang buat verifikasi.. Ya Sini Mana NGERTI
PKM_SMG_026_R0007_43c9240a,Pandanaran,Semarang,1,"gak jelas !!!! udah daftar online !!!! ternyata masih ke ruang pendaftaran dulu, sia sia waktu 1/2 jam ku nunggu berobat ngantri, mana mau berangkat kerja !!!! gunanya online dari rumah buat apa? benefitnya apa? kalau masih di suruh screening dulu lewat pendaftaran, mana enggak ada NOTE nya suruh ke pendaftaran ulang buat verifikasi.. Ya Sini Mana NGERTI",Empathy,neg,staff tidak menjelaskan prosedur,"gunanya online dari rumah buat apa? benefitnya apa? kalau masih di suruh screening dulu lewat pendaftaran, mana enggak ada NOTE nya"
PKM_SMG_031_R0388_ac524183,Rowosari,Semarang,1,"Pelayanan tidak memuaskan, jam pelayanan ditinggal keluar makan",Reliability,neg,jam pelayanan tidak ditepati,jam pelayanan ditinggal keluar makan
PKM_SMG_031_R0388_ac524183,Rowosari,Semarang,1,"Pelayanan tidak memuaskan, jam pelayanan ditinggal keluar makan",Empathy,neg,pelayanan tidak memuaskan,Pelayanan tidak memuaskan
PKM_SMG_008_R0752_66aac19e,Gunungpati,Semarang,1,Satu saja dokter kok gampang marah .,Empathy,neg,dokter mudah marah,Satu saja dokter kok gampang marah
PKM_SMG_035_R1833_6ddebf33,Telogosari Kulon,Semarang,2,"Puskesmas tlogosari pelayanan sudah bagus, tapi ada salah satu petugas bagian KIA an NURMA yang kurang memuaskan, ketus, kurang ramah dan kurang komunikatif. Hanya karna bagian kolom tanggal imunisasi ada tuliasnnya tglnya
sy kena marah dan nada bicaranya ketus sekali padahal untuk bagian tanggal yg sudah di isi bukan sy sendiri yg mengisi tetapi dr pihak kia yg sebelumnya yg menulis, itupun masih pakai pensil masih bisa di hapus dan mungkin bidan bisa bertanya apakah yg di tulis sudah dilaksanakan atau belum, hanya karna tulisan di buku saja pasien dimarahi padahal hal tersebut hal sepele dan bisa dikomunikasikan terlebih dahulu.Tolong diperbaiki cara komunikasi dan atitudenya bagi petugas yg bersangkutan selebihnya pelayanan dr pukesmas sudah memuaskan .",Empathy,neg,petugas ketus dan kurang ramah,"ada salah satu petugas bagian KIA an NURMA yang kurang memuaskan, ketus, kurang ramah dan kurang komunikatif"
PKM_SMG_035_R1833_6ddebf33,Telogosari Kulon,Semarang,2,"Puskesmas tlogosari pelayanan sudah bagus, tapi ada salah satu petugas bagian KIA an NURMA yang kurang memuaskan, ketus, kurang ramah dan kurang komunikatif. Hanya karna bagian kolom tanggal imunisasi ada tuliasnnya tglnya
sy kena marah dan nada bicaranya ketus sekali padahal untuk bagian tanggal yg sudah di isi bukan sy sendiri yg mengisi tetapi dr pihak kia yg sebelumnya yg menulis, itupun masih pakai pensil masih bisa di hapus dan mungkin bidan bisa bertanya apakah yg di tulis sudah dilaksanakan atau belum, hanya karna tulisan di buku saja pasien dimarahi padahal hal tersebut hal sepele dan bisa dikomunikasikan terlebih dahulu.Tolong diperbaiki cara komunikasi dan atitudenya bagi petugas yg bersangkutan selebihnya pelayanan dr pukesmas sudah memuaskan .",Empathy,neg,tidak komunikatif saat melayani,Hanya karna bagian kolom tanggal imunisasi ada tulisannya tglnya sy kena marah dan nada bicaranya ketus sekali padahal untuk bagian tanggal yg sudah di isi bukan sy sendiri yg mengisi
PKM_SMG_035_R1833_6ddebf33,Telogosari Kulon,Semarang,2,"Puskesmas tlogosari pelayanan sudah bagus, tapi ada salah satu petugas bagian KIA an NURMA yang kurang memuaskan, ketus, kurang ramah dan kurang komunikatif. Hanya karna bagian kolom tanggal imunisasi ada tuliasnnya tglnya
sy kena marah dan nada bicaranya ketus sekali padahal untuk bagian tanggal yg sudah di isi bukan sy sendiri yg mengisi tetapi dr pihak kia yg sebelumnya yg menulis, itupun masih pakai pensil masih bisa di hapus dan mungkin bidan bisa bertanya apakah yg di tulis sudah dilaksanakan atau belum, hanya karna tulisan di buku saja pasien dimarahi padahal hal tersebut hal sepele dan bisa dikomunikasikan terlebih dahulu.Tolong diperbaiki cara komunikasi dan atitudenya bagi petugas yg bersangkutan selebihnya pelayanan dr pukesmas sudah memuaskan .",Assurance,neg,kurang profesional dalam komunikasi,pasien dimarahi padahal hal tersebut hal sepele dan bisa dikomunikasikan terlebih dahulu. Tolong diperbaiki cara komunikasi dan atitudenya
PKM_SMG_035_R1833_6ddebf33,Telogosari Kulon,Semarang,2,"Puskesmas tlogosari pelayanan sudah bagus, tapi ada salah satu petugas bagian KIA an NURMA yang kurang memuaskan, ketus, kurang ramah dan kurang komunikatif. Hanya karna bagian kolom tanggal imunisasi ada tuliasnnya tglnya
sy kena marah dan nada bicaranya ketus sekali padahal untuk bagian tanggal yg sudah di isi bukan sy sendiri yg mengisi tetapi dr pihak kia yg sebelumnya yg menulis, itupun masih pakai pensil masih bisa di hapus dan mungkin bidan bisa bertanya apakah yg di tulis sudah dilaksanakan atau belum, hanya karna tulisan di buku saja pasien dimarahi padahal hal tersebut hal sepele dan bisa dikomunikasikan terlebih dahulu.Tolong diperbaiki cara komunikasi dan atitudenya bagi petugas yg bersangkutan selebihnya pelayanan dr pukesmas sudah memuaskan .",Empathy,pos,pelayanan puskesmas memuaskan,Puskesmas tlogosari pelayanan sudah bagus... selebihnya pelayanan dr pukesmas sudah memuaskan
PKM_SMG_002_R0720_ec3423da,Bangetayu,Semarang,1,"Puskesmas songong
Hari kamis datang belom ada jam 1 siang masak sudah tutup
Alasan cuti bersama
Kerjo kokean prei bayaran genep pelayan payah
Anaku panas keadaan rong ono duwet akhire balek",Reliability,neg,jam buka tidak konsisten,Hari kamis datang belom ada jam 1 siang masak sudah tutup. Alasan cuti bersama
PKM_SMG_002_R0720_ec3423da,Bangetayu,Semarang,1,"Puskesmas songong
Hari kamis datang belom ada jam 1 siang masak sudah tutup
Alasan cuti bersama
Kerjo kokean prei bayaran genep pelayan payah
Anaku panas keadaan rong ono duwet akhire balek",Empathy,neg,pelayan kurang baik,Kerjo kokean prei bayaran genep pelayan payah
PKM_SMG_002_R0720_ec3423da,Bangetayu,Semarang,1,"Puskesmas songong
Hari kamis datang belom ada jam 1 siang masak sudah tutup
Alasan cuti bersama
Kerjo kokean prei bayaran genep pelayan payah
Anaku panas keadaan rong ono duwet akhire balek",Responsiveness,neg,tidak bisa dilayani,Anaku panas keadaan rong ono duwet akhire balek
PKM_SMG_029_R0122_bc45f822,Pudakpayung,Semarang,2,Mohon di perhatikan pelayanannya ... Sama pasien gak ada yg senyum ... Perawat bidan dokter terkesan galak2 dan obat yg di berikan kadang tidak sesuai penyakitnya....,Empathy,neg,petugas tidak ramah,Sama pasien gak ada yg senyum ... Perawat bidan dokter terkesan galak2
PKM_SMG_029_R0122_bc45f822,Pudakpayung,Semarang,2,Mohon di perhatikan pelayanannya ... Sama pasien gak ada yg senyum ... Perawat bidan dokter terkesan galak2 dan obat yg di berikan kadang tidak sesuai penyakitnya....,Assurance,neg,obat tidak sesuai,obat yg di berikan kadang tidak sesuai penyakitnya
